superkingdom	kingdom	phylum	class	order	family	genus	species	OP0.2A	OP0.2B	OP0.2C	OP1.2A	OP1.2B	OP1.2C	OP5.0A	OP5.0B	OP5.0C	OP8.0A	OP8.0B	OP8.0C	EN0.2A	EN0.2B	EN0.2C
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	Thaumatomastigidae	Thaumatomastix	Thaumatomastix sp. 4 JMS-2012	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	Thaumatomastigidae	Thaumatomastix	Thaumatomastix sp. CC002-Boundary Bay	0	0	0	1	2	0	0	7	6	8	17	6	0	2	0
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	Thaumatomastigidae	Thaumatomastix	NA	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
Bacteria	NA	Actinobacteria	NA	Actinobacteria	NA	NA	Actinobacteria bacterium IMCC26256	0	1	2	1	0	0	0	0	0	0	0	0	5	5	1
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	Thaumatomastigidae	Thaumatomonas	Thaumatomonas sp. 4 JMS-2012	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	Thaumatomastigidae	Thaumatomonas	Thaumatomonas sp. TMT002	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	Thaumatomastigidae	Thaumatomonas	NA	2	0	0	0	0	0	4	0	0	0	1	0	0	0	0
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	Thaumatomastigidae	NA	NA	0	0	0	0	1	0	0	3	7	3	7	5	0	0	0
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	NA	Esquamula	Esquamula lacrimiformis	2	3	0	5	12	6	22	11	2	27	22	14	0	0	0
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	NA	Scutellomonas	Scutellomonas patella	0	0	0	1	0	0	5	0	1	0	0	0	0	0	0
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	NA	Thaumatospina	Thaumatospina arabica	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Eukaryota	NA	Imbricatea	Thaumatomonadida	NA	NA	NA	NA	0	0	0	0	2	0	0	9	0	9	13	1	3	0	0
Eukaryota	NA	Imbricatea	NA	NA	Metromonadea	Metromonas	Metromonas simplex	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
Eukaryota	NA	Imbricatea	NA	NA	NA	NA	NA	0	0	0	0	0	0	10	2	2	5	2	0	0	0	0
Bacteria	NA	Actinobacteria	NA	Actinobacteria	NA	NA	actinobacterium SCGC AAA027-E22	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
Eukaryota	NA	Parabasalia	Tritrichomonadida	NA	Dientamoebidae	Histomonas	Histomonas meleagridis	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Eukaryota	NA	Parabasalia	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Eukaryota	NA	Perkinsozoa	Perkinsida	NA	Perkinsidae	Perkinsus	Perkinsus marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota	NA	Perkinsozoa	Perkinsida	NA	Perkinsidae	Perkinsus	Perkinsus olseni	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Perkinsozoa	Perkinsida	NA	Perkinsidae	Perkinsus	NA	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0
Eukaryota	NA	Picozoa	Picomonadida	Picomonadea	Picomonadidae	Picomonas	Picomonas judraskeda	2	4	5	13	28	10	0	0	0	0	0	7	12	11	4
Eukaryota	NA	Picozoa	NA	NA	NA	NA	Picobiliphyte sp. MS584-11	1	2	7	13	35	8	3	14	0	10	0	1	11	13	4
Eukaryota	NA	Picozoa	NA	NA	NA	NA	uncultured Picomonas	0	6	7	10	16	6	2	2	0	0	0	5	3	4	2
Eukaryota	NA	Picozoa	NA	NA	NA	NA	NA	6	0	6	11	7	4	0	0	0	0	0	0	2	4	1
Eukaryota	NA	Rhodophyta	Acrochaetiales	Florideophyceae	Acrochaetiaceae	Acrochaetium	Acrochaetium sagraeanum	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0
Bacteria	NA	Actinobacteria	NA	Actinobacteria	NA	NA	uncultured actinobacterium	149	159	121	21	7	8	12	6	5	12	11	6	157	96	159
Eukaryota	NA	Rhodophyta	Acrochaetiales	Florideophyceae	Acrochaetiaceae	Acrochaetium	Acrochaetium savianum	0	0	1	0	0	0	0	0	11	0	3	2	0	3	0
Eukaryota	NA	Rhodophyta	Acrochaetiales	Florideophyceae	Acrochaetiaceae	Acrochaetium	Acrochaetium secundatum	115	74	59	400	365	52	2618	1748	182	2481	2285	378	133	295	17
Eukaryota	NA	Rhodophyta	Acrochaetiales	Florideophyceae	Acrochaetiaceae	Acrochaetium	Acrochaetium sp. 1NL	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0
Eukaryota	NA	Rhodophyta	Acrochaetiales	Florideophyceae	Acrochaetiaceae	Acrochaetium	NA	0	0	0	1	0	0	2	4	7	7	3	0	0	1	0
Eukaryota	NA	Rhodophyta	Acrochaetiales	Florideophyceae	Acrochaetiaceae	NA	NA	0	0	0	0	0	0	3	0	0	0	15	2	1	2	0
Eukaryota	NA	Rhodophyta	Acrochaetiales	Florideophyceae	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
Eukaryota	NA	Rhodophyta	Ahnfeltiales	Florideophyceae	Ahnfeltiaceae	Ahnfeltia	Ahnfeltia plicata	0	0	1	0	2	0	3	14	0	6	6	0	0	0	0
Eukaryota	NA	Rhodophyta	Ahnfeltiales	Florideophyceae	Ahnfeltiaceae	Ahnfeltia	NA	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Eukaryota	NA	Rhodophyta	Balbianiales	Florideophyceae	Balbianiaceae	Balbiania	Balbiania investiens	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Bangia	Bangia fuscopurpurea	0	0	0	0	0	0	45	0	16	0	0	0	0	0	6
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Porphyra	Porphyra purpurea	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Porphyra	NA	0	0	0	0	0	4	0	0	1	0	0	11	0	0	0
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Pyropia	Pyropia fucicola	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Pyropia	Pyropia leucosticta	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Pyropia	Pyropia nitida	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Pyropia	Pyropia seriata	0	3	0	0	3	1	0	0	2	0	0	1	0	0	0
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Pyropia	Pyropia sp. 2 LEY-2017	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Pyropia	Pyropia yezoensis	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	NA	Actinobacteria	NA	NA	NA	149	175	148	58	64	28	133	160	118	144	172	183	96	108	111
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	Pyropia	NA	11	0	0	19	15	0	86	159	5	106	63	7	7	10	0
Eukaryota	NA	Rhodophyta	Bangiales	Bangiophyceae	Bangiaceae	NA	NA	0	0	0	6	5	0	40	30	5	9	5	0	0	0	2
Eukaryota	NA	Rhodophyta	Batrachospermales	Florideophyceae	Batrachospermaceae	Sheathia	Sheathia arcuata	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota	NA	Rhodophyta	Batrachospermales	Florideophyceae	Batrachospermaceae	Sirodotia	Sirodotia delicatula	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Batrachospermales	Florideophyceae	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota	NA	Rhodophyta	Bonnemaisoniales	Florideophyceae	Bonnemaisoniaceae	Asparagopsis	Asparagopsis taxiformis	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota	NA	Rhodophyta	Bonnemaisoniales	Florideophyceae	Bonnemaisoniaceae	Bonnemaisonia	Bonnemaisonia hamifera	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
Eukaryota	NA	Rhodophyta	Bonnemaisoniales	Florideophyceae	Bonnemaisoniaceae	Bonnemaisonia	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Actinobacteria	NA	Coriobacteriia	NA	NA	NA	0	0	2	0	0	3	0	2	4	3	1	2	0	0	0
Eukaryota	NA	Rhodophyta	Bonnemaisoniales	Florideophyceae	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Aglaothamnion	Aglaothamnion neglectum	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Aglaothamnion	Aglaothamnion roseum	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Aglaothamnion	NA	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Antithamnionella	Antithamnionella ternifolia	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Callithamnion	Callithamnion collabens	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Callithamnion	Callithamnion corymbosum	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Callithamnion	Callithamnion tetricum	0	0	0	0	2	0	0	5	4	0	1366	3	2	2	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Ceramium	Ceramium secundatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Ceramium	Ceramium tenuicorne	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Ceramium	Ceramium virgatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Ceramium	NA	0	0	0	0	6	1	2	1	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Compsothamnion	Compsothamnion thuyoides	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Inkyuleea	Inkyuleea mariana	2	0	0	0	3	1	0	0	0	0	0	0	1	0	2
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Pleonosporium	Pleonosporium borreri	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Pterothamnion	Pterothamnion crispum	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Spermothamnion	Spermothamnion repens	0	0	0	0	0	0	0	17	0	0	0	5	0	0	0
Archaea	NA	Euryarchaeota	Methanobacteriales	Methanobacteria	Methanobacteriaceae	Methanobacterium	Methanobacterium lacus	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Archaea	NA	Thaumarchaeota	Nitrosopumilales	NA	Nitrosopumilaceae	Nitrosopumilus	Candidatus Nitrosopumilus sediminis	501	438	192	588	340	48	561	518	130	456	314	238	441	265	192
Bacteria	NA	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium IMCC19121	28	17	31	6	0	4	0	0	8	0	0	0	18	17	38
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Sphondylothamnion	Sphondylothamnion multifidum	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	Wrangelia	Wrangelia sp.	0	0	0	0	5	0	0	5	2	0	3	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Ceramiaceae	NA	NA	0	0	1	0	0	0	0	10	1	4	121	3	0	3	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Dasyaceae	Dasya	Dasya binghamiae	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Dasyaceae	Dasya	Dasya naccarioides	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Dasyaceae	Dasysiphonia	Dasysiphonia japonica	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Dasyaceae	Dipterocladia	Dipterocladia arabiensis	0	0	2	0	0	0	0	4	6	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Delesseriaceae	Acrosorium	Acrosorium ciliolatum	0	0	0	1	0	0	0	0	0	4	0	0	0	0	2
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Delesseriaceae	Apoglossum	Apoglossum ruscifolium	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Delesseriaceae	Caloglossa	Caloglossa beccarii	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
Bacteria	NA	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium IMCC25003	9	7	3	3	4	2	0	0	0	0	0	0	16	16	14
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Acanthophora	Acanthophora spicifera	0	0	0	0	0	0	0	8	0	3	16	0	0	2	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Bostrychia	Bostrychia moritziana	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Cliftonaea	Cliftonaea pectinata	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Dasyclonium	Dasyclonium flaccidum	0	0	0	0	0	0	0	0	0	7	8	0	0	1	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Dipterosiphonia	Dipterosiphonia australica	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Laurenciella	Laurenciella marilzae	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Melanothamnus	Melanothamnus harveyi	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Polysiphonia	Polysiphonia brodiei	1	0	0	0	5	0	0	369	0	9	15	0	0	4	0
Bacteria	NA	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium IMCC26077	4	4	9	3	3	0	0	0	2	0	0	0	6	4	5
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Polysiphonia	Polysiphonia elongata	0	0	0	0	0	0	0	1	2	1	4	0	0	3	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Polysiphonia	Polysiphonia sp.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Polysiphonia	NA	0	0	0	0	0	0	4	28	0	5	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Rhodomela	Rhodomela confervoides	3	19	2	6	4	0	684	36	3	22	12	0	0	2	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Rhodomela	NA	0	0	0	0	0	0	13	14	2	0	17	3	0	3	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Sonderella	Sonderella linearis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Vertebrata	Vertebrata australis	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Vertebrata	Vertebrata isogona	0	0	3	7	4	1	6	0	0	0	5	19	2	3	0
Bacteria	NA	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium IMCC26103	24	24	12	3	0	3	0	0	0	9	1	0	33	12	36
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Vertebrata	Vertebrata lanosa	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Vertebrata	Vertebrata thuyoides	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	Vertebrata	NA	0	0	0	2	0	0	9	0	0	3	2	1	0	2	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	Rhodomelaceae	NA	NA	0	4	3	3	7	1	41	76	3	38	19	11	4	7	0
Eukaryota	NA	Rhodophyta	Ceramiales	Florideophyceae	NA	NA	NA	1	0	0	8	4	1	39	17	0	14	86	4	2	1	0
Eukaryota	NA	Rhodophyta	Colaconematales	Florideophyceae	Colaconemataceae	Colaconema	Colaconema daviesii	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Colaconematales	Florideophyceae	Colaconemataceae	Colaconema	Colaconema proskaueri	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota	NA	Rhodophyta	Corallinales	Florideophyceae	Corallinaceae	Neogoniolithon	Neogoniolithon spectabile	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Erythropeltidales	Compsopogonophyceae	Erythrotrichiaceae	Erythrotrichia	Erythrotrichia carnea	0	0	2	1	0	0	0	4	7	1	6	4	0	0	0
Eukaryota	NA	Rhodophyta	Erythropeltidales	Compsopogonophyceae	Erythrotrichiaceae	Erythrotrichia	NA	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	NA	NA	NA	NA	NA	616	614	417	87	80	45	86	61	37	66	83	34	715	430	695
Eukaryota	NA	Rhodophyta	Gelidiales	Florideophyceae	Gelidiaceae	Gelidium	Gelidium kathyanniae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	NA	Rhodophyta	Gelidiales	Florideophyceae	Gelidiellaceae	Parviphycus	Parviphycus myriocladus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	NA	Rhodophyta	Gigartinales	Florideophyceae	Choreocolacaceae	Harveyella	Harveyella mirabilis	0	1	0	0	0	0	9	2	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Gigartinales	Florideophyceae	Cruoriaceae	NA	Cruoriaceae sp. LC-2010	0	0	0	2	0	0	0	10	3	3	0	0	0	2	0
Eukaryota	NA	Rhodophyta	Gigartinales	Florideophyceae	Gigartinaceae	Chondrus	Chondrus crispus	0	0	0	1	2	2	2	0	0	5	9	0	0	0	0
Eukaryota	NA	Rhodophyta	Gigartinales	Florideophyceae	Peyssonneliaceae	Riquetophycus	Riquetophycus sp.	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Gracilariales	Florideophyceae	Gracilariaceae	Crassa	Crassa caudata	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Bacteria	NA	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium Uphvl-Ar1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Gracilariales	Florideophyceae	Gracilariaceae	Gracilaria	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota	NA	Rhodophyta	Gracilariales	Florideophyceae	Gracilariaceae	Gracilariopsis	Gracilariopsis tenuifrons	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Eukaryota	NA	Rhodophyta	Gracilariales	Florideophyceae	Gracilariaceae	Gracilariopsis	NA	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota	NA	Rhodophyta	Halymeniales	Florideophyceae	Halymeniaceae	Grateloupia	Grateloupia divaricata	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Hapalidiales	Florideophyceae	Hapalidiaceae	Synarthrophyton	Synarthrophyton patena	0	0	0	0	0	0	0	9	6	1	4	11	0	0	0
Eukaryota	NA	Rhodophyta	Hildenbrandiales	Florideophyceae	Hildenbrandiaceae	Hildenbrandia	Hildenbrandia rubra	0	0	0	0	0	0	0	4	0	1	4	0	0	0	0
Eukaryota	NA	Rhodophyta	Nemaliales	Florideophyceae	Galaxauraceae	Dichotomaria	Dichotomaria marginata	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Nemaliales	Florideophyceae	Galaxauraceae	Galaxaura	Galaxaura rugosa	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Bacteria	NA	Bacteroidetes	Bacteroidales	Bacteroidia	Bacteroidaceae	Bacteroides	Bacteroides caccae	0	4	302	8	13	1202	0	2	137	0	5	105	0	7	364
Eukaryota	NA	Rhodophyta	Nemaliales	Florideophyceae	Liagoraceae	Hommersandiophycus	Hommersandiophycus borowitzkae	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Nemaliales	Florideophyceae	Liagoraceae	Izziella	Izziella kuroshioensis	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
Eukaryota	NA	Rhodophyta	Nemaliales	Florideophyceae	Liagoraceae	Nemalion	Nemalion sp. H.1444	0	0	0	2	0	0	8	0	0	10	3	0	3	0	0
Eukaryota	NA	Rhodophyta	Palmariales	Florideophyceae	Palmariaceae	Palmaria	Palmaria palmata	0	0	2	0	0	1	0	0	0	3	8	1	0	4	0
Eukaryota	NA	Rhodophyta	Plocamiales	Florideophyceae	Plocamiaceae	Plocamium	Plocamium cartilagineum	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	NA	Rhodophyta	Porphyridiales	Bangiophyceae	Porphyridiaceae	Flintiella	Flintiella sanguinaria	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Rhodymeniales	Florideophyceae	Champiaceae	Coeloseira	Coeloseira compressa	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Eukaryota	NA	Rhodophyta	Rhodymeniales	Florideophyceae	NA	Minium	Minium parvum	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Eukaryota	NA	Rhodophyta	Sebdeniales	Florideophyceae	Sebdeniaceae	Sebdenia	Sebdenia flabellata	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria	NA	Bacteroidetes	Bacteroidales	Bacteroidia	Bacteroidaceae	Bacteroides	Bacteroides caecimuris	0	0	40	1	0	136	0	0	18	0	0	27	0	0	44
Eukaryota	NA	Rhodophyta	NA	Compsopogonophyceae	NA	NA	NA	0	0	0	0	0	0	0	4	1	0	0	0	0	2	0
Eukaryota	NA	Rhodophyta	NA	Florideophyceae	NA	NA	NA	1	4	3	11	15	13	186	106	32	128	268	48	3	21	5
Eukaryota	NA	Rhodophyta	NA	NA	NA	NA	NA	1	0	0	0	8	6	55	21	6	12	69	7	8	2	0
Eukaryota	NA	Tubulinea	Leptomyxida	Elardia	Flabellulidae	Paraflabellula	Paraflabellula hoguae	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
Eukaryota	NA	Tubulinea	Leptomyxida	Elardia	Flabellulidae	NA	NA	0	0	0	1	0	0	0	0	3	0	3	0	0	0	0
Eukaryota	NA	Tubulinea	Leptomyxida	Elardia	Leptomyxidae	Leptomyxa	Leptomyxa arborea	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Eukaryota	NA	Tubulinea	NA	Echinamoebida	NA	Vermamoeba	Vermamoeba vermiformis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Acanthoecidae	Acanthoeca	Acanthoeca spectabilis	0	0	0	1	0	2	2	0	0	3	3	1	0	0	0
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Acanthoecidae	Enibas	Enibas tolerabilis	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Acanthoecidae	Helgoeca	Helgoeca nana	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Bacteria	NA	Bacteroidetes	Bacteroidales	Bacteroidia	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	3	0	465	18	19	1789	2	25	215	2	0	218	2	1	789
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Acanthoecidae	Pleurasiga	Pleurasiga minima	0	1	0	3	1	3	8	2	0	2	14	0	0	3	1
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Acanthoecidae	Savillea	Savillea micropora	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Acanthoecidae	NA	NA	0	0	0	0	0	0	0	6	11	1	8	4	0	0	0
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Stephanoecidae	Calliacantha	Calliacantha natans	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Stephanoecidae	Calliacantha	NA	0	0	2	0	0	1	3	0	0	5	7	2	0	0	0
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Stephanoecidae	Diaphanoeca	Diaphanoeca grandis	1	0	0	1	6	2	25	63	6	28	42	21	0	2	1
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Stephanoecidae	Diaphanoeca	NA	0	0	1	0	6	0	0	14	4	4	4	0	0	0	1
Eukaryota	NA	NA	Acanthoecida	Choanoflagellata	Stephanoecidae	Didymoeca	Didymoeca costata	0	0	0	2	0	0	8	9	5	7	19	10	0	0	0
