	sample:OP0.2A	sample:OP0.2B	sample:OP0.2C	sample:OP1.2A	sample:OP1.2B	sample:OP1.2C	sample:OP5.0A	sample:OP5.0B	sample:OP5.0C	sample:OP8.0A	sample:OP8.0B	sample:OP8.0C	sample:EN0.2A	sample:EN0.2B	sample:EN0.2C	count	superkingdom_name	kingdom_name	phylum_name	class_name	order_name	family_name	genus_name	species_name	id
4163	1	3	3	1	5	3	5	5	6	5	10	7	4	1	0	59	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Erythrobacter	Erythrobacter sp. Alg231-14	tax4163
4164	0	1	0	1	0	1	2	0	0	2	1	2	0	0	0	10	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Erythrobacter	Erythrobacter sp. HKB08	tax4164
4165	2	0	0	0	1	5	1	3	2	4	6	12	8	4	6	54	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Erythrobacter	Erythrobacter sp. HL-111	tax4165
4166	2	0	1	0	1	0	3	4	2	8	5	3	4	1	0	34	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Erythrobacter	Erythrobacter sp. KY5	tax4166
4167	0	0	0	0	0	2	0	2	0	0	5	2	1	0	0	12	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Erythrobacter	Erythrobacter sp. YH-07	tax4167
4168	3	0	0	0	1	2	1	2	4	4	10	6	1	2	0	36	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Erythrobacter	NA	tax4168
4169	0	0	0	0	0	0	1	1	1	3	4	1	0	2	0	13	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Porphyrobacter	Porphyrobacter neustonensis	tax4169
4170	0	2	0	0	1	1	0	1	3	0	0	3	0	0	0	11	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Porphyrobacter	Porphyrobacter sp. CACIAM 03H1	tax4170
4171	1	0	0	0	4	1	3	1	0	0	4	3	0	0	0	17	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Porphyrobacter	Porphyrobacter sp. HT-58-2	tax4171
4172	0	0	1	0	2	2	0	3	4	2	4	2	0	2	0	22	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Porphyrobacter	Porphyrobacter sp. LM 6	tax4172
4173	0	2	1	2	4	1	2	0	1	3	6	0	0	1	1	24	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Porphyrobacter	Porphyrobacter sp. YT40	tax4173
4174	0	3	2	1	1	0	2	5	4	2	11	8	0	4	0	43	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Porphyrobacter	NA	tax4174
4175	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	Qipengyuania	Qipengyuania sediminis	tax4175
4176	9	6	12	9	7	5	15	12	11	14	26	20	2	13	2	163	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Erythrobacteraceae	NA	NA	tax4176
4177	1	1	2	0	0	0	0	0	0	0	3	2	0	0	0	9	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Blastomonas	Blastomonas fulva	tax4177
4178	1	0	0	0	0	0	0	0	0	5	5	0	0	0	0	11	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Blastomonas	Blastomonas sp. RAC04	tax4178
4179	0	0	0	0	1	0	0	0	0	3	10	0	0	4	0	18	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Blastomonas	NA	tax4179
4180	0	1	0	0	0	0	0	1	2	0	1	4	0	0	0	9	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Citromicrobium	Citromicrobium sp. JL477	tax4180
4181	1	0	1	1	0	2	0	0	6	0	0	1	0	2	0	14	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium aromaticivorans	tax4181
4182	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	6	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium ginsenosidimutans	tax4182
4183	0	0	0	1	0	0	0	0	1	2	0	1	0	0	1	6	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium pentaromativorans	tax4183
4184	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium pokkalii	tax4184
4185	0	1	0	2	1	4	0	0	1	1	0	3	0	0	5	18	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium resinovorum	tax4185
4186	0	0	1	0	0	0	0	0	1	0	1	5	0	0	0	8	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. ABRDHK2	tax4186
4187	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. KA1	tax4187
4188	0	0	0	4	0	3	1	0	1	0	0	2	1	0	1	13	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. P6W	tax4188
4189	0	1	0	0	0	3	0	0	3	0	0	2	0	0	0	9	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. PP1Y	tax4189
4190	0	0	0	0	0	2	1	1	3	2	1	6	0	0	0	16	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. THN1	tax4190
4191	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	5	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	Novosphingobium tardaugens	tax4191
4192	1	0	1	0	1	4	0	2	7	0	0	8	0	1	0	25	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Novosphingobium	NA	tax4192
4193	0	0	0	0	1	1	0	1	4	2	0	2	0	0	0	11	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Rhizorhabdus	Rhizorhabdus dicambivorans	tax4193
4194	0	0	0	4	0	0	0	0	3	0	1	1	0	0	1	10	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium amiense	tax4194
4195	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium baderi	tax4195
4196	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium chlorophenolicum	tax4196
4197	0	0	2	1	0	0	0	0	0	2	0	1	0	0	0	6	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium cloacae	tax4197
4198	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium fuliginis	tax4198
4199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium herbicidovorans	tax4199
4200	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	3	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium hydrophobicum	tax4200
4201	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium sp. EP60837	tax4201
4202	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium sp. MI1205	tax4202
4203	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	3	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium sp. PAMC28499	tax4203
4204	0	0	1	2	2	5	0	1	9	3	2	3	0	0	7	35	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium sp. RAC03	tax4204
4205	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium sp. SCG-1	tax4205
4206	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	4	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium sp. SYK-6	tax4206
4207	0	2	0	0	0	0	0	1	0	0	0	4	1	0	2	10	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium sp. TKS	tax4207
4208	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium sp. YBL2	tax4208
4209	0	0	1	0	0	0	0	0	6	0	0	1	0	0	1	9	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium sp. YG1	tax4209
4210	0	0	0	0	0	3	0	0	1	3	0	0	0	0	3	10	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	Sphingobium yanoikuyae	tax4210
4211	0	2	5	4	1	13	2	2	16	0	0	10	0	2	8	65	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingobium	NA	tax4211
4212	1	0	0	3	0	2	0	0	0	0	0	2	0	0	3	11	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas koreensis	tax4212
4213	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0	6	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas melonis	tax4213
4214	1	0	1	0	1	3	4	1	1	0	0	6	0	0	0	18	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas panacis	tax4214
4215	0	0	1	0	0	0	0	0	1	4	0	2	0	0	1	9	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sanxanigenens	tax4215
4216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. 133	tax4216
4217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. 197	tax4217
4218	0	1	5	0	1	5	1	1	10	0	0	7	0	0	5	36	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. AAP5	tax4218
4219	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. C8-2	tax4219
4220	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. Cra20	tax4220
4221	2	0	0	0	2	3	1	3	6	1	5	2	1	2	1	29	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. ERG5	tax4221
4222	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	4	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. FARSPH	tax4222
4223	0	0	0	0	1	2	0	0	4	0	0	0	0	0	0	7	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. HKS19	tax4223
4224	0	1	2	0	0	2	0	1	2	0	0	0	0	1	1	10	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. IC081	tax4224
4225	0	1	0	0	0	2	0	2	1	0	2	4	0	0	2	14	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. KC8	tax4225
4226	0	0	0	0	0	0	0	0	0	1	1	4	0	0	1	7	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. LK11	tax4226
4227	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. LM7	tax4227
4228	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	5	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. MM-1	tax4228
4229	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	4	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. NIC1	tax4229
4230	0	0	13	3	0	38	4	1	46	2	1	17	0	1	6	132	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. PAMC26645	tax4230
4231	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. SH	tax4231
4232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. W1-2-3	tax4232
4233	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. XS-10	tax4233
4234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. YZ-8	tax4234
4235	0	0	2	1	1	1	1	0	8	0	0	3	1	2	0	20	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas taxi	tax4235
4236	1	0	2	1	2	1	0	0	4	0	1	0	0	0	1	13	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	Sphingomonas wittichii	tax4236
4237	1	3	8	3	5	18	2	3	28	2	2	14	4	1	10	104	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingomonas	NA	tax4237
4238	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	4	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis alaskensis	tax4238
4239	0	0	1	0	0	0	2	2	6	0	1	2	1	0	2	17	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis fribergensis	tax4239
4240	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis granuli	tax4240
4241	0	3	0	1	5	3	1	5	4	1	4	5	2	0	3	37	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis macrogoltabida	tax4241
4242	0	0	1	0	0	0	0	1	0	4	1	3	0	0	0	10	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. 113P3	tax4242
4243	0	3	2	1	0	1	2	1	5	4	6	3	0	0	3	31	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. EG6	tax4243
4244	0	0	0	0	2	0	0	0	2	2	1	1	0	0	1	9	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. FD7	tax4244
4245	1	0	0	2	0	1	0	0	0	0	0	1	0	1	0	6	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. MG	tax4245
4246	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	3	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. PAMC25046	tax4246
4247	0	0	0	0	1	0	1	0	3	0	0	4	0	0	0	9	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. QXT-31	tax4247
4248	0	0	0	0	0	4	0	0	1	0	0	3	0	0	0	8	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	Sphingopyxis terrae	tax4248
4249	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	uncultured Sphingopyxis sp.	tax4249
4250	4	4	8	2	7	12	14	4	24	16	11	23	4	2	7	142	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingopyxis	NA	tax4250
4251	3	0	2	2	9	1	4	6	0	7	2	8	3	3	1	51	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus flavimaris	tax4251
4252	1	1	0	1	5	1	1	4	4	3	2	4	2	0	1	30	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus sp. Alg231-15	tax4252
4253	1	2	5	3	1	4	0	1	5	4	1	2	3	2	0	34	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus sp. M41	tax4253
4254	2	1	0	1	4	3	4	0	1	1	2	6	0	0	1	26	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus sp. SMR4y	tax4254
4255	1	4	9	7	1	6	6	2	5	6	7	16	2	1	1	74	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingorhabdus	NA	tax4255
4256	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	4	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingosinicella	Sphingosinicella microcystinivorans	tax4256
4257	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Sphingosinicella	Sphingosinicella sp. BN140058	tax4257
4258	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Tardibacter	Tardibacter chloracetimidivorans	tax4258
4259	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	Zymomonas	Zymomonas mobilis	tax4259
4260	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	NA	uncultured Sphingomonadaceae bacterium	tax4260
4261	6	2	6	3	9	41	12	21	31	26	20	54	5	7	14	257	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	Sphingomonadaceae	NA	NA	tax4261
4262	7	7	6	13	11	29	10	18	27	24	44	60	6	16	14	292	Bacteria	NA	Proteobacteria	Sphingomonadales	Alphaproteobacteria	NA	NA	NA	tax4262
4263	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria	NA	Proteobacteria	Syntrophobacterales	Deltaproteobacteria	Syntrophaceae	Desulfobacca	Desulfobacca acetoxidans	tax4263
4264	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	3	Bacteria	NA	Proteobacteria	Syntrophobacterales	Deltaproteobacteria	Syntrophaceae	Desulfomonile	Desulfomonile tiedjei	tax4264
4265	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	3	Bacteria	NA	Proteobacteria	Syntrophobacterales	Deltaproteobacteria	Syntrophaceae	Syntrophus	Syntrophus aciditrophicus	tax4265
4266	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Bacteria	NA	Proteobacteria	Syntrophobacterales	Deltaproteobacteria	Syntrophobacteraceae	Desulfoglaeba	Desulfoglaeba alkanexedens	tax4266
4267	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	Bacteria	NA	Proteobacteria	Syntrophobacterales	Deltaproteobacteria	Syntrophobacteraceae	Syntrophobacter	Syntrophobacter fumaroxidans	tax4267
4268	0	4	0	0	0	0	0	4	0	0	0	0	0	1	1	10	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Fastidiosibacteraceae	Caedibacter	Caedibacter taeniospiralis	tax4268
4269	0	0	0	0	0	3	0	0	0	1	0	2	2	0	3	11	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Allofrancisella	Allofrancisella guangzhouensis	tax4269
4270	14	7	8	38	18	15	5	17	8	34	36	10	18	23	20	271	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella adeliensis	tax4270
4271	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	3	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella frigiditurris	tax4271
4272	6	6	16	20	21	15	19	6	1	12	10	4	20	11	10	177	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella halioticida	tax4272
4273	0	1	1	2	0	0	0	0	0	1	1	0	0	0	0	6	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella hispaniensis	tax4273
4274	2	0	2	2	0	0	2	0	0	2	0	0	1	1	1	13	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella marina	tax4274
4275	3	2	1	0	0	1	2	0	0	0	1	0	2	3	0	15	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella noatunensis	tax4275
4276	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella persica	tax4276
4277	5	5	4	12	10	11	2	3	1	5	2	4	3	5	9	81	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella philomiragia	tax4277
4278	0	0	0	0	1	0	1	0	0	1	0	1	1	0	2	7	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella salina	tax4278
4279	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella sp. FSC1006	tax4279
4280	2	1	2	0	3	3	2	0	1	1	0	0	2	0	7	24	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella tularensis	tax4280
4281	0	1	1	5	2	5	0	1	1	3	2	4	3	2	3	33	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	Francisella uliginis	tax4281
4282	48	46	41	85	28	59	33	18	28	53	14	25	89	48	65	680	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	Francisella	NA	tax4282
4283	1	3	2	1	7	4	3	3	4	4	4	0	10	6	8	60	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Francisellaceae	NA	NA	tax4283
4284	3	7	6	11	15	20	19	25	27	29	35	24	15	5	8	249	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Piscirickettsiaceae	Cycloclasticus	Cycloclasticus sp. P1	tax4284
4285	3	10	10	11	30	20	22	21	33	29	21	26	13	15	13	277	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Piscirickettsiaceae	Cycloclasticus	Cycloclasticus sp. PY97N	tax4285
4286	1	0	0	0	0	6	0	1	2	0	3	0	5	1	1	20	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Piscirickettsiaceae	Cycloclasticus	Cycloclasticus zancles	tax4286
4287	8	9	3	3	10	10	11	15	24	19	22	13	4	3	9	163	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Piscirickettsiaceae	Cycloclasticus	NA	tax4287
4288	1	0	2	0	0	4	0	0	0	0	0	0	0	0	9	16	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Piscirickettsiaceae	Hydrogenovibrio	Hydrogenovibrio crunogenus	tax4288
4289	4	3	2	7	9	10	10	7	6	11	8	20	5	5	8	115	Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Piscirickettsiaceae	Methylophaga	Methylophaga frappieri	tax4289
